date_time,year,month,day,time,instruments,target,comments,video_links,image_links,links,num_links,polarimetry
2022-07-01 09:46:53,2022,7,1,09:46:53,CRISP;   CHROMIS,"Active Region, Sunspot",AR13040,http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+1500.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_-600.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./nb_4846_2022-07-01T09:46:53_09:46:53=0-369_corrected_im_+0.mp4;http://tsih3.uio.no/lapalma/2022/2022-07-01//./nb_4846_2022-07-01T09:46:53_09:46:53=0-369_corrected_im_+400.mp4;http://tsih3.uio.no/lapalma/2022/2022-07-01//./nb_4846_2022-07-01T09:46:53_09:46:53=0-369_corrected_im_-600.mp4;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+120.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+160.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+240.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+320.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+40.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+680.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+80.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-120.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-160.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-240.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-320.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-40.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-80.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+500.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-1000.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-500.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//wb6173+blos_2022.07.01_094655.mp4,http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+0_scan=342.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+1500_scan=369.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_-600_scan=342.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+0_scan=155.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+120_scan=149.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+160_scan=149.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+240_scan=149.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+320_scan=160.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+40_scan=6.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+680_scan=150.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+80_scan=9.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-120_scan=154.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-160_scan=154.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-240_scan=151.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-320_scan=151.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-40_scan=154.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-80_scan=157.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+0_scan=2.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+500_scan=150.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-1000_scan=150.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-500_scan=161.jpg,http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+0_scan=342.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+1500.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_+1500_scan=369.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_-600.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:53/./Chromis-N_quick_2022-07-01_09:46:53_4862_4861_-600_scan=342.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./nb_4846_2022-07-01T09:46:53_09:46:53=0-369_corrected_im_+0.mp4;http://tsih3.uio.no/lapalma/2022/2022-07-01//./nb_4846_2022-07-01T09:46:53_09:46:53=0-369_corrected_im_+400.mp4;http://tsih3.uio.no/lapalma/2022/2022-07-01//./nb_4846_2022-07-01T09:46:53_09:46:53=0-369_corrected_im_-600.mp4;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+0_scan=155.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+120.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+120_scan=149.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+160.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+160_scan=149.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+240.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+240_scan=149.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+320.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+320_scan=160.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+40.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+40_scan=6.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+680.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+680_scan=150.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+80.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_+80_scan=9.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-120.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-120_scan=154.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-160.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-160_scan=154.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-240.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-240_scan=151.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-320.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-320_scan=151.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-40.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-40_scan=154.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-80.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_6173_6173_-80_scan=157.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+0_scan=2.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+500.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_+500_scan=150.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-1000.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-1000_scan=150.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-500.mov;http://tsih3.uio.no/lapalma/2022/2022-07-01//./09:46:55/./Crisp-T_quick_2022-07-01_09:46:55_8542_8542_-500_scan=161.jpg;http://tsih3.uio.no/lapalma/2022/2022-07-01//wb6173+blos_2022.07.01_094655.mp4,50,True
2022-09-17 10:24:05,2022,9,17,10:24:05,CRISP;CHROMIS,None,None,http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+160.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_-120.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+800.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_-800.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+680.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_-520.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_+240_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_+680_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_+680_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_-240_stokesU.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_-80_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im_+0.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im_+700.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im_-700.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+160_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+160_stokesU.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+2380_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+2380_stokesU.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+2380_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+680_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+80_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_-520_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./wb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha+blos+AIA+HMI_6pan_2022.09.17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha+blos+AIA_6pan_2022.09.17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha+blos_3pan_2022.09.17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha_3pan_2022-09-17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:09/./Chromis-N_quick_2022-09-17_10:24:09_3969_3969_+0.mov,http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+0_scan=8.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+160_scan=8.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_-120_scan=28.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+0_scan=13.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+800_scan=44.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_-800_scan=9.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+0_scan=13.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+680_scan=7.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_-520_scan=7.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:09/./Chromis-N_quick_2022-09-17_10:24:09_3969_3969_+0_scan=74.jpg,http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+0_scan=8.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+160.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_+160_scan=8.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_-120.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6173_6173_-120_scan=28.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+0_scan=13.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+800.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_+800_scan=44.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_-800.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_6563_6563_-800_scan=9.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+0_scan=13.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+680.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_+680_scan=7.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_-520.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:05/./Crisp-R_quick_2022-09-17_10:24:05_8542_8542_-520_scan=7.jpg;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_+240_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_+680_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_+680_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_-240_stokesU.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6173_2022-09-17T10:24:05_-80_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im_+0.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im_+700.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im_-700.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+160_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+160_stokesU.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+2380_stokesQ.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+2380_stokesU.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+2380_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+680_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_+80_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./nb_8542_2022-09-17T10:24:05_-520_stokesV.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./wb_6563_2022-09-17T10:24:05_10:24:05=0-62_corrected_im.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha+blos+AIA+HMI_6pan_2022.09.17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha+blos+AIA_6pan_2022.09.17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha+blos_3pan_2022.09.17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//halpha_3pan_2022-09-17_102405.mp4;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:09/./Chromis-N_quick_2022-09-17_10:24:09_3969_3969_+0.mov;http://tsih3.uio.no/lapalma/2022/2022-09-17//./10:24:09/./Chromis-N_quick_2022-09-17_10:24:09_3969_3969_+0_scan=74.jpg,43,True
